id,label
1248082764974436354,0
1249749662791282688,0
1236343281677672449,0
1238846094575976452,0
1249464449636990978,0
1242173256704167942,0
1239229958704300033,0
1249766686636617732,0
1250430090023862274,1
1253424968014065667,0
1255634783792594949,0
1250677903718789120,0
1241100189374582794,0
1241074007501307910,0
1238183997898928130,1
1237115161422581760,0
1237061088585420800,0
1237046983795388416,0
1238541515309400066,0
1243966478292041729,0
1241340573895856132,0
1236047365565493248,0
1241086861059252224,0
1241110104277225473,0
1241095619189628940,0
1251347697417834497,0
1255230741404925952,0
1244087611548934145,0
1253769302169321474,1
1235215451573161985,0
1237473555253731331,0
1248918733566943233,0
1253482170322165761,0
1234231915806416897,0
1250997257106849792,0
1247926231972151296,0
1255233540498886659,0
1242039850557210624,0
1237658027672711168,0
1250111912899158018,0
1234240845949341700,1
1249388688943075328,0
1239199756636827653,0
1248134926840614912,1
1240704350382518273,0
1249474163447914496,1
1253984544405041158,0
1240000524281397252,0
1253427777987997696,0
1250437047610781702,0
1238188666884931590,0
1250953540887076864,1
1241093031492759558,0
1236334996497084423,0
1236345966044864512,0
1248574661513928704,0
1251614744051683334,0
1254828910774235142,0
1235246570406375427,0
1239278393587306499,0
1241001382888513537,0
1248830381828321285,0
1253823791047811073,0
1249461706318888961,1
1254891740869398528,0
1255241387974561792,1
1236316576481189890,0
1249779094943944705,0
1248763486789873664,0
1235715265557655552,0
1249774947318272000,0
1241775258690093061,0
1248491640353738752,0
1254229975982538752,0
1255635954242633736,0
1254617199932780545,1
1241087632291094545,0
1255636636953649154,0
1239993353250516997,0
1238183805451735040,0
1238567381053640706,0
1244776407386984453,0
1244787688131223553,0
1245025712073031683,0
1242442374334296070,0
1235561213880393730,0
1251012290574458880,0
1249510832716894211,0
1239966941730582529,0
1239854713832685571,0
1250389055801606144,0
1254248837176111104,0
1250022939262582786,0
1249762162614194176,0
1247862641143545856,0
1243867014579605504,0
1247940024982810624,0
1236989755981783040,0
1241762314128363521,0
1250422896482123776,0
1223648811161214977,0
1236185860355350528,0
1248783115595767808,0
1248284329798766592,1
1247942323801128961,0
1250700686385348614,0
1253802683124908032,0
1249394233611563017,0
1249583073269776385,0
1253738509900357636,0
1247924559468167170,0
1254182718000283649,0
1253397791205994496,0
1249824012282351618,0
1248540884133707776,0
1249385115127549953,0
1250044880480600064,0
1237483610472615936,0
1240752004261167105,0
1254174182897782785,1
1244640123226132481,0
1239696672873238530,0
1250931564688654338,0
1248922832651849728,0
1243575182394109952,0
1237128400357244938,0
1250098236477640706,1
1248790929999302657,0
1237429675993059328,0
1247937596761792513,0
1250391593846288384,0
1248915430502268929,0
1248539297923452930,0
1240753332010057729,0
1241750338669076483,0
1244040273392472064,0
1254174579293073412,1
1248284348622798848,0
1253518030417641472,0
1253768287562936322,0
1246208430219526144,0
1254177719551758337,0
1253801325898407941,0
1247862430589485057,1
1223720757726937088,0
1247863495074422785,0
1241033096427909120,0
1236733378583580674,0
1250078122877255680,0
1255638320404717569,0
1237488474586038277,0
1240505619779592193,0
1241766448667779078,0
1236817096941744129,0
1238873999507181568,0
1238223098362695680,0
1239962177676529664,0
1236741390530379782,0
1236753197840117765,0
1234555446406590470,1
1250934932001771524,1
1250103668944318467,0
1248347751466676224,0
1240999840378650633,0
1249778269081100288,0
1249768377750560770,0
1244021452980006913,0
1248198611260841985,0
1249904176097828864,0
1248776519150960640,0
1250112527440044032,0
1238534374376771584,0
1251354339081363470,1
1238688429128351745,0
1251618618829348864,0
1240646497949147136,0
1242913683891765248,0
1253824514938601474,0
1242819382235009024,0
1247933443817816064,0
1249820834283294722,0
1249771488657448966,0
1254174009492738049,0
1235676637167054869,0
1235861438981214208,0
1235715787811246080,0
1235750493667889152,0
1235794168204664832,0
1247899961443774473,0
1241031663750176771,0
1248954335322660865,0
1248058899388928000,0
1239827390353866752,0
1245455214712426497,0
1248933000005455873,1
1245451539268997121,0
1236751890333011968,1
1248967939757350913,0
1251345759322214400,1
1234074734842851330,1
1240034345437593601,0
1243942867707535364,0
1242501059752480772,0
1238438113539751936,1
1238422035883229185,0
1238569250299789313,0
1242527678911123456,0
1241819132062031875,1
1242479278031114241,0
1238580705992507393,0
1241111168816762880,0
1242238035078586369,0
1244944751629152263,0
1240023190606356481,0
1240112984569020419,0
1253006837525499905,0
1248132338967613442,0
1249793508145324032,0
1254101779115057156,0
1248049349302587395,0
1248536560355741697,0
1238177857916022786,0
1247933901391179776,0
1241702931554074625,0
1253738628880138246,0
1250343252303081475,0
1249490494729654272,0
1244014828479549441,0
1241100779462811653,0
1253532309892018177,0
1253827036172496896,0
1249774924614578181,0
1255979630290444289,0
1237830657235193856,0
1249396803256160259,0
1247939344977080320,1
1248959966565851136,0
1255313811550220289,0
1255635400456110082,0
1253004273899786240,0
1240420225562095618,0
1250067394795634692,0
1255309832778919936,1
1235119447871860737,0
1249793157824479234,1
1249592509543702529,1
1253730422938353665,0
1247885461114109952,0
1249395914197946368,0
1250290428839989250,1
1235241269812752384,0
1235671624415932416,0
1244006927643938816,0
1240327207248990208,0
1250398396877324296,0
1255346573367742464,0
1239996700275740673,0
1255170627142651905,0
1250378052078534661,1
1250005938892869632,0
1237815947672551424,0
1248234976048537600,0
1236995716163211264,0
1237146628261363718,0
1250124492426313730,0
1250030966632001537,1
1253396804084944896,0
1249524471804899328,1
1240973896595025920,0
1250119863760273408,0
1241760995686711297,0
1243978944237494272,0
1253513143852171265,1
1242495565717438465,0
1241091591105908737,0
1245038033566609414,0
1241800601723383811,0
1241794913878016001,0
1245493392089513984,0
1255627641341837312,0
1237514295295893504,0
1250359044646350849,0
1242528089839751168,0
1238611798439407618,0
1249755523064508421,0
1244036381090947074,0
1244004075596918785,0
1244010409402777600,0
1244024131571548163,0
1244042423178866690,0
1244066486076964864,0
1244158978298437633,0
1244008215525969922,0
1244032994337337345,0
1244247653262688258,0
1244017305505447937,0
1244002828760252417,0
1244007087505637376,0
1244037584973713414,0
1244033747638464515,0
1244028123798278147,0
1244048922890379265,0
1244016280291684353,0
1244013772496424963,0
1244147080773369858,0
1244014125979701249,0
1244017876647972868,0
1244030652921643008,0
1244015455062446083,0
1244030706952671233,0
1239691380894715904,0
1245057785857028100,0
1244009849815470081,0
1235270568863297538,0
1244011364479311874,0
1244005777515393025,0
1244005391891148800,0
1244273648741031940,0
1244300498825601027,0
1244272284292001793,0
1244260404504731649,0
1244394602427228161,0
1244019666726588418,0
1244545499077775361,0
1244238165000552450,0
1244461455715467264,0
1253006338239725568,0
1241986266146750464,0
1250667866199937024,0
1239274770975404032,0
1248285842377932800,0
1240002525539045378,1
1249886983549325314,1
1243972107505188865,0
1244014161761382402,0
1244021813409124354,0
1244011658197991426,0
1244012073463558146,0
1240752153171562496,0
1242810402632843264,0
1241517980288266240,0
1249769798021627904,0
1249805710126395392,1
1241867872479174670,0
1241849411069771776,0
1241871722418245634,0
1241849596827045888,0
1241855092384555008,0
1241874445339328512,0
1255230424596516864,0
1255636994924789760,0
1249450099152912385,0
1249488917709099008,0
1254614372808380417,0
1247924442317164548,0
1248546762886963200,0
1247941548190334979,1
1239945530744193024,0
1249892328917123072,0
1241977885994504194,0
1238144573169434624,0
1248483938634366977,0
1253725969149542400,0
1238162800465362946,0
1239294642795012101,0
1237318451162742784,0
1241036533928472584,0
1238179780018798592,0
1249383482855473153,0
1249784844722360321,0
1242820595852685315,0
1242863133766672389,0
1249395776461180928,0
1250121037632716800,0
1249779296417218566,0
1238175207787040775,0
1237113308706230272,0
1242554672361152518,0
1253805496768901120,0
1254591092139233280,0
1253727915365273603,0
1253803954162618368,0
1237889435485626374,0
1235495222550855680,0
1248577774610272257,0
1237148448291524610,0
1250063760582037504,0
1239162609213018113,0
1236092852054175745,0
1238677706990067715,0
1249790822574407681,0
1238157312600223744,0
1236782333338009602,0
1238076027936571394,0
1250120438082125825,0
1254173765174530048,0
1253804548013031429,0
1247860959932284928,0
1243975123704692737,0
1234174506182348800,0
1244015844855865344,0
1249846067769860096,0
1237082677062373376,0
1249456974598733829,0
1249778643896692737,0
1237053793667297280,0
1237054007593631744,0
1250956317528854534,0
1234434039811072000,0
1244009193515945984,0
1234400045925126146,1
1254178736272027652,0
1240779172248801288,0
1242526972296794118,0
1238596293871763456,0
1248047160526061571,1
1248930935933939712,1
1250686351193882624,0
1253044741232635905,0
1250046607371972615,0
1249450816123080707,0
1248954481192173569,0
1250417914605268997,0
1249540681225437185,0
1250096698019495936,0
1250888406747566080,0
1250034303465029635,1
1248234565862330368,0
1247922362189778944,0
1248821016526192640,0
1249592829581631488,0
1253044448629530625,0
1253767104643444736,1
1246224885929709578,1
1249792407895511046,0
1249750126903558159,0
1250690697092567041,1
1251591005045915649,1
1248077979487477760,0
1248576236521246720,0
1248349191799267335,0
1248056288006885377,0
1250649015542337537,1
1250111597286240258,1
1253511350669717510,1
1249891615683907584,0
1246213656079208448,0
1249839113802526720,0
1248707799707717640,0
1242888437121900545,0
1248575071553191936,0
1251020001970094082,0
1235680507083583509,0
1240000729525469187,0
1239985008728772614,0
1254600442287403022,0
1243994056478339072,0
1244933826511400962,0
1249458219044519937,0
1248056378285047808,1
1239988874090369031,0
1238951477609193472,0
1244221263482159104,0
1236002938553851904,0
1240815739130560515,0
1239213151788433412,0
1254229752241623042,0
1239235904885207040,0
1240670568472547328,0
1240786235158863873,0
1241032913967349761,0
1242503116928495624,0
1243638276709404684,0
1238971731190185984,0
1245045666373611520,0
1242953171233681414,0
1244761716342149121,0
1244014328526843905,1
1248227290548486147,1
1244041214384627713,0
1247941206199451650,0
1248788869090357251,0
1249756629844795404,0
1248780602028982272,0
1247861812529422352,0
1248924557592928256,0
1244003589275738112,0
1250049410525954048,1
1249784428102135810,0
1244394731649617921,0
1234031068480724992,0
1248580281919045634,0
1237822818357829633,0
1242549907547983875,0
1244335109962108929,0
1243974924026470401,1
1238182606501548032,0
1236217415488417792,0
1237059981372989442,0
1242556439215955969,0
1244713990472826880,0
1234552386452148224,0
1235588779580289027,0
1234163699369349126,0
1234528233875476481,0
1244755781700014083,0
1242234526622941193,0
1240711378345668608,0
1234912696740581384,1
1236744230950842368,0
1243962439860916224,0
1237068910131843072,0
1234482704722341888,0
1237462884734640128,0
1244005302749495297,1
1234116867477901312,0
1234523472438624262,1
1234522846162038787,0
1236719907762589696,0
1237066686186106882,0
1244328818246127622,0
1235082540861411328,0
1235666660297715712,0
1241816654088192001,1
1248338563537743872,0
1240558965458640898,0
1248773522182287362,1
1244008822110326784,0
1248347385316675587,0
1240756544112922632,0
1235711650759495682,0
1238600548967997446,0
1249436862948802561,0
1251616517864804353,0
1241071407292985345,0
1241131147393933312,0
1241097908214251520,0
1241069328449130503,0
1241047375491280896,0
1241090024659091456,0
1234105619705102336,0
1254196847201181700,0
1247853265376677888,0
1238237915454615558,0
1237797882851479552,0
1237825799358689281,0
1238062144740089862,0
1240061057978286083,0
1244303336934903813,0
1247900217669644289,0
1250038253329289216,1
1235933105913028608,0
1247885726462537729,0
1235704754828988418,0
1250103024552415233,0
1238876412897103874,1
1253976223094648834,0
1241809376710660098,0
1241491147618484224,0
1250080033181499393,0
1247900314524475394,0
1253532672456097795,1
1238550337394561026,0
1234066558869286912,0
1238239383033122817,0
1235654929139650561,0
1242597327271059456,0
1235506759432798209,1
1244723661992603648,1
1245112975125610496,0
1245119750059053056,0
1247886833767202819,1
1237139034763333632,0
1238959043886145537,0
1240612451810521088,1
1234552921909534728,0
1238460345850761216,0
1234594860818206720,0
1234532093465677824,0
1234564383860195341,0
1234590026593447947,0
1234612561464700928,0
1234593551259971584,0
1238584326742257664,0
1237867979791949830,0
1237083371781701634,0
1250097215038787585,0
1240328737758916608,0
1240064880734097409,0
1238253332747223040,0
1248967771867750400,0
1248578278933364736,0
1253824001857728512,0
1238967608151543808,0
1243800695628759041,0
1234921125479690240,0
1235580306515800066,0
1235461310034235393,0
1239999709667889154,0
1239686006917513216,0
1242867821480235010,0
1248349163089276928,0
1244929512023961600,0
1237133606042185729,0
1236063205958483968,1
1240989519991771136,1
1241802324089212938,0
1234610425993531397,0
1235980190607650816,0
1240052396614713344,0
1251610565996425217,0
1236779795591106560,1
1234800871667429376,0
1244755516146044928,0
1241146643476512769,0
1249828346948706309,0
1235263804050681859,0
1234812256334028801,1
1250429733759676419,0
1250106019214241800,0
1243557248011558914,0
1236038267155427331,0
1255980613536034822,0
1248542025865199623,0
1248927998994251777,0
1255628212912238592,0
1250288284283965440,0
1255319355119763456,0
1250374757003988992,0
1238932145114091522,0
1248052402709766144,0
1254176756891820034,0
1250071660528570371,0
1250284483816767497,0
1255628171891945476,0
1250861486899150849,0
1245494614875832321,0
1248301315102515201,0
1255980617902231552,1
1249383806559293440,0
1235182187495985152,0
1247883690610327553,0
1254178589555208192,1
1249540636203778049,0
1253979835136958465,0
1237353365128052737,0
1249785913602985987,0
1249787823521218562,0
1238919232399818754,0
1241581605833117699,1
1251976675673415687,0
1247859968633704448,0
1255635350816522242,0
1255636627239636992,0
1235192359626969090,0
1249843833946374147,0
1239279746275516416,0
1238931685938429957,0
1244020252075274240,0
1237438068950552577,0
1248482494938112006,0
1247860635620311041,0
1250048997957476355,0
1253726025525145602,0
1248300322952445952,0
1249386114865082369,0
1241132552242573313,0
1255639348457934852,0
1248579864967380992,0
1234193440944140289,0
1241138998015332352,0
1240293694554726404,0
1248915109692477440,0
1238571760523415552,0
1249825889325584387,1
1235479527226331136,0
1244334192185487360,0
1249751482330734595,0
1241383357969313792,0
1249889073948495872,0
1247850824971272194,0
1253079048214978560,0
1248965034002300930,1
1248964673141170177,0
1250937858032091137,0
1250283232370647046,0
1250134163690315780,0
1250283290541428736,0
1243481248896618496,0
1243676703911747586,0
1248237649929867265,1
1247854820200828934,0
1250041111399133184,0
1254594186520809472,0
1241466067115016194,0
1255373936868679684,0
1250926015221817344,0
1240769632354668544,0
1241080669889060866,0
1244021885429583872,0
1235882568748273665,0
1238252608357306370,1
1242052596682162176,0
1239859241202130944,0
1244468740382756865,0
1234230563634057216,0
1249468564211367939,0
1249544975639031808,0
1235617851924459520,0
1251591419179008000,0
1244306672706891776,0
1244031849254526976,0
1239720662559870976,0
1249881503527514114,0
1247902437429538819,0
1249415900630900737,1
1248295453675991040,0
1249554883910516736,0
1253733056499900416,0
1248966360656416770,0
1248338470466203648,0
1249451752610582532,0
1251592229199675392,0
1249825443357831170,1
1248970077673861120,0
1253974892992778240,0
1250342317652725762,0
1253730160676876288,0
1250944871541678080,0
1237755256701927425,1
1247938637603508226,0
1254249018894487552,0
1239985907056488450,0
1250059939437043712,1
1238132952225153024,0
1242921950193823754,0
1248234951826382850,0
1250009952925691905,1
1248283937564131328,1
1250929236287918080,0
1242385519071440897,0
1250641445465309184,1
1248781609538551809,0
1249453459952336897,0
1242228289382617090,0
1238087034004176906,1
1235230367264763905,0
1249448458290946049,0
1249878435742257152,0
1239630006340530177,0
1248048734149267461,0
1235647400980725760,0
1244010777067114497,0
1236783565813268480,0
1236314104987553795,0
1251609074120228865,0
1236712470313656320,0
1235627455513272320,0
1239229534404214786,1
1245117636213649408,1
1240740014746722308,0
1248347482331000832,0
1237513259584049167,0
1248539044293853189,0
1250643284185186305,0
1245490652277850112,0
1254101406472159232,0
1234142087479689222,0
1234223387062546432,1
1253732858671349766,0
1253767988664307716,1
1248347417373822982,0
1254175132169494528,0
1255312778102964226,0
1241150751252123649,0
1239895179789848578,0
1243968567575543809,0
1237378189468618752,0
1249830226445709312,1
1248927556713275392,0
1253424291846082564,0
1250404129098301440,0
1235936474161389568,1
1248087110101409793,0
1248788633546559491,0
1249753054913671168,0
1251608246554636289,0
1251613626089308161,0
1244632581456506880,0
1249790397758529536,0
1254198970626322432,0
1248078658125934593,0
1244107642064207873,0
1254619297848098818,1
1238262747860779008,1
1239956971912126466,0
1237821529720840192,0
1235715693930307587,1
1250030612376891399,0
1240300824829583362,0
1241730310355718148,0
1250443172532150273,1
1244923990558355456,0
1234836550401306624,0
1237123059737407490,0
1222616659036450818,1
1239155238252302339,0
1241801628765892609,0
1241069733547556866,0
1248925085844594688,0
1244325319517052932,1
1238900730913832962,0
1237147272779046915,0
1249837582814449664,0
1238014666216857600,1
1234823464630005761,1
1248928784251785220,0
1244020340835090435,1
1235300663812382721,0
1244737979698098181,1
1244580071073099776,0
1236392397560524801,0
1239173533927968768,0
1241819398194823182,0
1244323083395248128,1
1240036699683672072,0
1242569592045789184,0
1236752412792283137,0
1244341733531533313,0
1243520933987581953,0
1241124943418589184,0
1245090613772640257,0
1247941242442469376,0
1237120939621527564,0
1235499854937436161,0
1236293553174831104,0
1236925569993977863,0
1221098482284494851,0
1240147147477200896,1
1238158840622919686,0
1244383641897140224,1
1241464333873405953,0
1237053863645118465,0
1244710786687291392,0
1242110268940914688,0
1242276431993999367,1
1249796743505547266,0
1248930793310900225,1
1222944650601881600,0
1238921551975723013,0
1238524746180038656,1
1238517566022320131,0
1238447374760062977,0
1244118861156401153,0
1250031234933305344,0
1240378570746269696,0
1238847874752012288,1
1244701222684278785,0
1239278121007886338,0
1237821603725160449,0
1234076484496764928,0
1241701000211292165,1
1236241142498447361,1
1239054541263380481,0
1234605544213819392,0
1236574383755472896,0
1238593497151741956,1
1237129954879553541,1
1221774703842537472,0
1221794971344408577,0
1245050735538196484,0
1241701500537233408,1
1241892315511296000,0
1241498893457788928,1
1238548955920809985,1
1243655552993017859,0
1235171023890370563,0
1234603306066042881,0
1242553982603722752,0
1242522590553542656,1
1238896614107942912,0
1242426657597722624,1
1235888170996322309,0
1236683097141153797,0
1237129957312249857,1
1243637974992146435,0
1240482138371371009,0
1242553985879474176,0
1241103864645824512,0
1242137653958471680,0
1244953150303453184,0
1235558321995698177,0
1244918835221860357,0
1241766345378799617,0
1249576026256166912,0
1244161476065202177,0
1239112033758523393,0
1235188347376672770,0
1248830593728724993,0
1253367766079492098,0
1241636788885696512,0
1248543185619619841,0
1237083284624084995,0
1238101301415817217,0
1250099476880150529,1
1242225592709402625,0
1245429440953417728,0
1243948851234471938,0
1239688240766111744,0
1235590546086924288,0
1235591086124478468,0
1243489878219898880,0
1250366588659916800,0
1244370175194955778,0
1244767715782529024,0
1239884900934782976,0
1222959862847549443,0
1244363450551349248,0
1255309198574919682,0
1241838501643116555,0
1238157316937187329,0
1238131194669260807,0
1240684829332705280,1
1244256725672300544,0
1237438167806103552,0
1237316337640394757,0
1249776090035425282,1
1237430748392697859,0
1241697567232200705,1
1221374252781309952,1
1241777016476753925,1
1242951359059591176,0
1244107393690210304,0
1247275553205428230,0
1251592933528285184,0
1251977371550461952,0
1244022792074518528,0
1244016538367164418,0
1244280386328412160,0
1235734749190090752,0
1250080148646494208,0
1250383010488352768,0
1242266354415292418,0
1247868941826957314,1
1250421653965656073,1
1222921566952075264,0
1238558533093863425,0
1240743603003105286,0
1253979891386777600,0
1222989258845249539,1
1240638747512836100,0
1250943286241525760,1
1240307616586358786,1
1239251362170445824,0
1245431560905654274,0
1234157758024441858,0
1249795398136455170,0
1242952117133942790,0
1238167389369520130,0
1237611567404871681,0
1239899630361600000,0
1249908398814113793,0
1240534762164494336,1
1255979525005021184,0
1248300430054117380,0
1238477719630987264,0
1240555560115810305,1
1247901623118004228,0
1249555667385561088,0
1247851028361490432,0
1244783720088944640,0
1237389367389212672,0
1242598546303565832,0
1248295769985122310,0
1253482030995771393,1
1255376111745273856,0
1247921911465529344,0
1238225365853757441,0
1234833325531029504,0
1244394586585346048,1
1245033363422969858,0
1236289425895837697,0
1238145172883587074,1
1248956607544930304,0
1253768133602672642,0
1255630767549448193,0
1251600360059342849,0
1244255020603891712,0
1239145281813438465,0
1248199816632508417,0
1248298161208045568,0
1248708127538757633,0
1253044833553395712,0
1241017449799192576,0
1238903276059451393,0
1234234977572790272,0
1248538163578101760,0
1248489170906927105,0
1251610989025525761,0
1244995365855563776,1
1238843578740281344,0
1249437022005145610,0
1237730520685035521,0
1236192733053825025,0
1243997343667675139,0
1251354521294581761,0
1239291362001874944,0
1235687364179054592,0
1249383566724775938,0
1241144109869551618,0
1237077320478973952,0
1249464407589105664,0
1241825258157441024,0
1237762755995807745,0
1249416279309668352,0
1238081626841714689,0
1238129726100836353,0
1238770596961341442,0
1239976523832025088,0
1242348906782117888,0
1236236931568152576,0
1244675035505266688,1
1250436499545325570,0
1249821382948597761,0
1249431971572387845,1
1249470478126809091,1
1235946905995223040,0
1244309727351394307,0
1250365583776010240,0
1240004984747503618,1
1253825730691170305,0
1237429302205038593,0
1250293911777505282,0
1249880194665586688,1
1254193532199481351,0
1253003855765397504,0
1250111197472534529,0
1241100337697652737,0
1239684202183917574,0
1235971317956055041,0
1238458265551372291,0
1237397630281568256,0
1241615342302105600,0
1238846508860149760,0
1240019648730607619,0
1239266078209048582,0
1236286782863478789,0
1236199953220984832,0
1238818343001473025,0
1235625298130919425,0
1238435285542801408,0
1235588592933711873,0
1244234274255122435,0
1244683183968247810,0
1241194883521675265,0
1241820562424553473,0
1241441422408105985,0
1241460332016648193,0
1235191298287480832,0
1239843858512576513,0
1238458344723173376,0
1238903796589199361,0
1245083335015227392,0
1246201403296624641,0
1244011155909160960,1
1244642335134289920,0
1239977728599830529,0
1236714984396259329,0
1239276006004928513,0
1242881498325401606,0
1253801396018782214,0
1243617788331253760,0
1235531441045291009,0
1238805051377881094,0
1241133009853612032,0
1239214088544292864,0
1241873418628325376,1
1244509672763281408,0
1239855466550870016,0
1235794838739697664,0
1238893959155462147,0
1241412856534503425,0
1244337862700654593,0
1237172733496131584,0
1242293066247081986,0
1235322966440914946,0
1235938641618382849,0
1250370793567129600,0
1242232832963096581,0
1238795179416604675,0
1239695194787926016,0
1244466882448691200,0
1239290774400962562,0
1244147254870659072,0
1241846310245928960,0
1241061797328818176,0
1242546979433037824,0
1249452136846577671,0
1244275294975987714,0
1250943528395563008,1
1240696647950061568,1
1248785583167754242,0
1241696728526524416,0
1248536758268166144,0
1249992254170771456,0
1246214475566415873,0
1240323746684116992,0
1242737992789143552,0
1239996051249127429,0
1250295235768283137,0
1254201004192653313,0
1240561796026642432,0
1250944996884316160,0
1254864517189648384,1
1247870236931522560,0
1251351416578478080,1
1239309779828461568,0
1237100573058572288,0
1245058534351548424,0
1245099074732404737,0
1248929816935632896,0
1241831049174319107,0
1236236479141117952,1
1241122612912283648,0
